FACILITYID,INSTALLDAT,WATTAGE,the_geom,CONDITION,LASTUPDATE,ACCOUNT,ARM_LENGTH,LATITUDE,LONGITUDE,DISTRIBUTI,CITY_FACIL,GROUP_,HEADS,INSTALLED,PHOTOCELL,ISSUES_REP,MODEL_NUMB,MOUNTING_H,OLD_TARIFF,OLD_TYPE,VOLTAGE,OLD_WATTAG,PGE_TARIFF,PLATE_PHOT,POLE_CONDI,POLE_MATER,RATE,SAID,SPID,ADDRESS,TWIN_POLE_,UNIQUE_ID,MANUFACTUR,WARRANTY_D,WARRANTY_P,WARRANTY,AUDIT_DATE
B6681,07/02/2014 12:00:00 AM +0000,42,POINT (-122.29274899951044 37.8586369991958),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858637,-122.292749,3,6681,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_200,HPS,120,200,S-LD-45,Berkeley_Install_7-2-14_8_58_AM_b6681_installer14.jpg,OK,Wood,LS-2,6274328004,8170198456,911 PARKER ST,,0417_0823_7855,Leotek,07/02/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B5688,08/14/2014 12:00:00 AM +0000,42,POINT (-122.25164199974375 37.85864299891413),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858643,-122.251642,3,5688,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_1_19_PM_B5688_installer16.jpg,OK,Wood,LS-2,6274328004,8159806846,2893 PIEDMONT AVE,,0425_1404_3475,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B4272,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26401400050987 37.85866599878639),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858666,-122.264014,3,4272,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_9_31_AM_b4272_installer13.jpg,OK,Wood,LS-2,6274328004,8149379794,2803 FULTON ST,,0430_1319_1376,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B2430,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27364799999631 37.85867599908379),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858676,-122.273648,3,2430,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_7-23-14_11_11_AM_b2430_installer13.jpg,OK,Wood,LS-2,6274328004,8138920264,1788 WARD ST,,0429_1250_8964,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B5690,08/14/2014 12:00:00 AM +0000,42,POINT (-122.25063700018462 37.85868999876891),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.85869,-122.250637,3,5690,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_11_55_AM_5690_installer16.jpg,OK,Wood,LS-2,6274328004,8159806862,2805 RUSSELL ST,,0425_1337_6973,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B4256,08/07/2014 12:00:00 AM +0000,42,POINT (-122.2650520002846 37.858703998817646),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858704,-122.265052,3,4256,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_10_24_AM_b4256_installer13.jpg,OK,Wood,LS-2,6274328004,8149378686,2178 STUART ST,,0501_1211_0007,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B3899,07/15/2014 12:00:00 AM +0000,42,POINT (-122.28757299980657 37.85871199932983),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858712,-122.287573,3,3899,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-15-14_2_02_PM_3899_installer13.jpg,OK,Wood,LS-2,6274328004,8149357886,1170 CARLETON ST,,0417_1515_5936,Leotek,07/15/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B3257,08/13/2014 12:00:00 AM +0000,42,POINT (-122.25815700011795 37.8587149991922),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858715,-122.258157,3,NO CITY DATA,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-13-14_8_03_AM_b3257_installer14.jpg,OK,Wood,LS-2,6274328004,8149308786,2451 OREGON ST,,0429_1617_5913,Leotek,08/13/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B3184,07/01/2014 12:00:00 AM +0000,42,POINT (-122.29227599968135 37.8587269994834),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858727,-122.292276,3,3184,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-2-14_8_51_AM_b3184_installer14.jpg,OK,Wood,LS-2,6274328004,8138976616,2599 8TH ST,,0417_0825_6349,Leotek,07/01/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B2114,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27324899953702 37.85873399942306),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858734,-122.273249,3,2114,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_11_02_AM_2114_installer13.jpg,OK,Wood,LS-2,6274328004,8138896316,1804 WARD ST,,0429_1248_8412,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B5902,07/02/2014 12:00:00 AM +0000,42,POINT (-122.29171200038762 37.85873699868401),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858737,-122.291712,3,5902,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-2-14_8_43_AM_b5902_installer14.jpg,OK,Wood,LS-2,6274328004,8170144246,951 PARKER ST,,0417_0827_9775,Leotek,07/02/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B2443,07/17/2014 12:00:00 AM +0000,42,POINT (-122.28263499948874 37.858740998805004),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.858741,-122.282635,3,2443,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-17-14_7_43_AM_B2443_installer16.jpg,OK,Wood,LS-2,6274328004,8138921338,2683 ACTON ST,,0417_1540_5065,Leotek,07/17/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B5658,08/15/2014 12:00:00 AM +0000,42,POINT (-122.25108699996755 37.858751999243076),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.858752,-122.251087,3,5658,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-15-14_10_42_AM_B5658_installer16.jpg,OK,Wood,LS-2,6274328004,8159804726,2886 PIEDMONT AVE,,0425_1400_6824,Leotek,08/15/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B5680,08/14/2014 12:00:00 AM +0000,42,POINT (-122.25210499988485 37.85875499891888),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858755,-122.252105,3,5680,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_1_53_PM_B5680_installer16.jpg,OK,Wood,LS-2,6274328004,8159805788,2718 RUSSELL ST,,0425_1344_7616,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B5027,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26541699987295 37.858760999443845),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858761,-122.265417,3,5027,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_10_37_AM_b5027_installer13.jpg,OK,Wood,LS-2,6274328004,8128523404,2190 STUART ST,,0501_1203_2761,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B4478,08/04/2014 12:00:00 AM +0000,42,POINT (-122.26924700024483 37.858762998630844),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858763,-122.269247,3,4478,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-4-14_11_10_AM_b4478_installer13.jpg,OK,Wood,LS-2,6274328004,8159724414,2761 MILVIA ST,,0430_1855_8551,Leotek,08/04/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B4293,08/13/2014 12:00:00 AM +0000,42,POINT (-122.25707900010326 37.85876799868412),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858768,-122.257079,3,4293,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-13-14_8_47_AM_b4293_installer14.jpg,OK,Wood,LS-2,6274328004,8149382852,2494 OREGON ST,,0429_1615_6578,Leotek,08/13/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B3071,07/22/2014 12:00:00 AM +0000,42,POINT (-122.27577299996211 37.85878099900811),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858781,-122.275773,3,3071,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-22-14_10_45_AM_b3071_installerin.jpg,OK,Wood,LS-2,6274328004,8138968214,2725 MCGEE AVE,,0429_1638_9928,Leotek,07/22/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B5679,08/15/2014 12:00:00 AM +0000,42,POINT (-122.25005000039502 37.858787999364246),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858788,-122.25005,3,5679,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,> 30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-15-14_9_05_AM_B5679_installer16.jpg,OK,Wood,LS-2,6274328004,8159805782,2887 KELSEY ST,,0425_1324_1308,Leotek,08/15/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B1601,07/15/2014 12:00:00 AM +0000,42,POINT (-122.28703899971967 37.85878999897367),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.85879,-122.287039,3,1601,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-15-14_1_52_PM_b1601_installer13.jpg,OK,Wood,LS-2,6274328004,8128549516,2647 MATHEWS ST,,0417_1514_5623,Leotek,07/15/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B6184,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27196100019987 37.858789999249346),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.85879,-122.271961,3,6184,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_10_28_AM_6184_installer13.jpg,OK,Wood,LS-2,6274328004,8170164028,1872 WARD ST,,0429_1241_5861,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B4912,07/01/2014 12:00:00 AM +0000,42,POINT (-122.29237100028811 37.85879199949908),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858792,-122.292371,3,4912,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-1-14_9_03_AM_b4912_installer14.jpg,OK,Wood,LS-2,6274328004,8159754632,2589 8TH ST,,0417_0936_7128,Leotek,07/01/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B5692,08/14/2014 12:00:00 AM +0000,42,POINT (-122.24902499961237 37.85879499929413),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858795,-122.249025,3,5692,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_11_26_AM_5692B_installer16.jpg,OK,Wood,LS-2,6274328004,8159806876,2871 RUSSELL ST,,0425_1319_0309,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B4417,08/18/2014 12:00:00 AM +0000,42,POINT (-122.2440029996057 37.85879599886209),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.858796,-122.244003,3,4417,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-18-14_8_08_AM_b4417_installer13.jpg,OK,Wood,LS-2,6274328004,8149390198,3097 RUSSELL ST,,0423_1158_2036,Leotek,08/18/2014 12:00:00 AM +0000,Graybar,10,04/23/2014 12:00:00 AM +0000
B4415,08/18/2014 12:00:00 AM +0000,42,POINT (-122.24535499989413 37.85880599940995),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858806,-122.245355,3,4415,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_8-18-14_10_44_AM_4415B_installer16.jpg,OK,Wood,LS-2,6274328004,8149390186,2966 CLAREMONT BLVD,,0423_1231_8015,Leotek,08/18/2014 12:00:00 AM +0000,Graybar,10,04/23/2014 12:00:00 AM +0000
B3646,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27984900022128 37.8588079990417),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858808,-122.279849,3,3646,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_9_17_AM_b3646_installer14.jpg,OK,Wood,LS-2,6274328004,8149340026,1508 DERBY ST,,0429_1054_7581,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B6006,08/14/2014 12:00:00 AM +0000,42,POINT (-122.24868699945547 37.85881499861884),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858815,-122.248687,3,6006,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_11_19_AM_6006B_installer16.jpg,OK,Wood,LS-2,6274328004,8170150462,2895 RUSSELL ST,,0425_1318_4105,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B2499,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27250899997966 37.85882099928014),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858821,-122.272509,3,2499,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_10_39_AM_b2499_installer13.jpg,OK,Wood,LS-2,6274328004,8138923456,1848 WARD ST,,0429_1245_2728,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B1743,08/13/2014 12:00:00 AM +0000,42,POINT (-122.25579100012409 37.85883499937728),OK,11/30/1899 12:00:00 AM +0000,6274328734,6,37.858835,-122.255791,3,1743,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-13-14_1_30_PM_b1743_installer14.jpg,OK,Wood,LS-2,6274328004,8128531728,2870 HILLEGASS AVE,,0429_1537_7515,Leotek,08/13/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B2949,07/22/2014 12:00:00 AM +0000,42,POINT (-122.27789700027051 37.85883599935549),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858836,-122.277897,3,2949,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_7-22-14_9_37_AM_b2949_installerin.jpg,OK,Wood,LS-2,6274328004,8128510245,2709 CALIFORNIA ST,,0429_1707_5495,Leotek,07/22/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B3074,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26402500037231 37.85885699928931),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858857,-122.264025,3,3074,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_10_46_AM_bx074_installer13.jpg,OK,Wood,LS-2,6274328004,8138968228,2805 FULTON ST,,0430_1321_0702,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B5693,08/14/2014 12:00:00 AM +0000,42,POINT (-122.24794899992567 37.85886299931977),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858863,-122.247949,3,5693,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_11_12_AM_5693B_installer16.jpg,OK,Wood,LS-2,6274328004,8159806886,2910 RUSSELL ST,,0425_1317_5892,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B5694,08/14/2014 12:00:00 AM +0000,42,POINT (-122.24735100054485 37.8588919988624),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.858892,-122.247351,3,5694,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,< 25 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_8-14-14_10_51_AM_5694B_installer16.jpg,OK,Wood,LS-2,6274328004,8159806892,2934 RUSSELL ST,,0425_1315_0383,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B4437,08/14/2014 12:00:00 AM +0000,42,POINT (-122.24546600002054 37.85889299868813),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858893,-122.245466,3,4437,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_8-14-14_10_21_AM_B4437_installer16.jpg,OK,Wood,LS-2,6274328004,8149392246,2977 RUSSELL ST,,0423_1229_0379,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/23/2014 12:00:00 AM +0000
B3065,07/15/2014 12:00:00 AM +0000,42,POINT (-122.2867489995019 37.85890699897369),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.858907,-122.286749,3,3065,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-15-14_7_46_AM_b3065_installer13.jpg,OK,Wood,LS-2,6274328004,8138967276,1217 CARLETON ST,,0422_0921_3001,Leotek,07/15/2014 12:00:00 AM +0000,Graybar,10,04/22/2014 12:00:00 AM +0000
B4277,08/08/2014 12:00:00 AM +0000,42,POINT (-122.26194000031072 37.85891799860748),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858918,-122.26194,3,4277,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-8-14_7_57_AM_B42X8_installer10.jpg,OK,Wood,LS-2,6274328004,8149380732,2817 ELLSWORTH ST,,0430_1329_9422,Leotek,08/08/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B5695,08/14/2014 12:00:00 AM +0000,42,POINT (-122.2464460001598 37.858951999359995),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.858952,-122.246446,3,5695,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_10_35_AM_5695_installer16.jpg,OK,Wood,LS-2,6274328004,8159806898,2953 RUSSELL ST,,0425_1313_4164,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B4914,07/02/2014 12:00:00 AM +0000,42,POINT (-122.29117400031063 37.85896399864847),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858964,-122.291174,3,4914,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-2-14_8_37_AM_4914_installer14.jpg,OK,Wood,LS-2,6274328004,8159754646,1007 PARKER ST,,0417_0847_7175,Leotek,07/02/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B2854,08/05/2014 12:00:00 AM +0000,42,POINT (-122.27007099977419 37.8589709989366),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.858971,-122.270071,3,2854,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-5-14_7_26_AM_b2954_installer13.jpg,OK,Wood,LS-2,6274328004,8138950598,1964 WARD ST,,0430_1924_8106,Leotek,08/05/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B5028,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26391500041547 37.85897699933216),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858977,-122.263915,3,5028,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_8-7-14_10_56_AM_b5028_installer13.jpg,OK,Wood,LS-2,6274328004,8128523414,2222 STUART ST,,0430_1322_0965,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B4548,09/30/2014 12:00:00 AM +0000,42,POINT (-122.25315500037843 37.858991998888506),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.858992,-122.253155,3,4548,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_1-9-15_1_39_PM_B4548_installerin.jpg,OK,Wood,LS-2,6274328004,8128522416,2869 COLLEGE AVE,,0425_1430_1245,Leotek,09/30/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B2158,07/16/2014 12:00:00 AM +0000,42,POINT (-122.28448099972208 37.859001998634156),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859002,-122.284481,3,2158,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-16-14_1_44_PM_B2158_installer16.jpg,OK,Wood,LS-2,6274328004,8138899428,1319 CARLETON ST,,0417_1511_2418,Leotek,07/16/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B4477,08/04/2014 12:00:00 AM +0000,42,POINT (-122.26938400038995 37.85900699884066),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859007,-122.269384,3,4477,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-4-14_10_58_AM_b4477_installer13.jpg,OK,Wood,LS-2,6274328004,8159724404,2785 MILVIA ST,,0430_1852_4737,Leotek,08/04/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B3336,07/01/2014 12:00:00 AM +0000,42,POINT (-122.29006900026958 37.85900999950525),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.85901,-122.290069,3,3336,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-1-14_12_56_PM_b3336_installer14.jpg,OK,Wood,LS-2,6274328004,8149316056,2605 10TH ST,,0417_0853_0121,Leotek,07/01/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
